ID,Tweet,Label1,Label2,Label3
1.35478E+18,"@animaloftheweek @TheOldLoftyOne @NeilClark66 The lockdown won't end if we all get vaccinated, Priti Patel basically confirmed that on Tuesday, the vaccine has not been tested properly, myself and others who don't want it forced upon us will have to take our chances",rushed,,
1.33671E+18,"@rEUnion_PartyUK @PaulPaul49 Seems to me there is some undisclosed ingredient or novel combination, or maybe some problem with the active component itself, that can provoke anaphylaxis... Pfizer disclosed 0.6% but say the number is ""open to revision"". Thats 2,400 vulnerable people in 1st tranche of vaccine!",ingredients,side-effect,
1.33647E+18,"@benshapiro Pfizer vaccine has had two people die in Brazil, one after the first shot and one after the second shot. There have been 4 people develop Bell's palsy in UK from Pfizer vaccine. You go ahead, I wait for the second batch, if it even gets to a second batch. https://t.co/NGJCf5xBCQ",side-effect,,
1.38195E+18,"US FDA Recommends Pause On Johnson & Johnson's Single Dose Vaccine ""68 lakh doses of the vaccine have been administered to patients, out of which a rare and severe type of blood clot has been reported among six of them."" https://t.co/dJZNRToIm5",side-effect,,
1.32E+18,@FSFP Our children are doomed if we accept this mandatory Chinese vaccine. https://t.co/nGBwxKVGyn,side-effect,mandatory,
1.32591E+18,@saveourrightsuk I don't want a vaccine. But wanted to check: does Bill Gates make ££ from the Pfizer vaccine?,pharma,,
1.37512E+18,@c_eid86 @lookychin6680 @StonkyGoBurr @APompliano You just changed my mind I am now a conservative that won't wear a mask or get a vaccine. Thanks for playing,none,,
1.44347E+18,"Nothing to see here - just a case of ""Central retinal vein occlusion after mRNA SARS-CoV-2 vaccination"" 15 days after Pfizer They (wrongly) say ""no reported cases in the world literature documenting CRVOs related to vaccination for COVID-19"" https://t.co/zfWKUeSlfB",side-effect,,
1.35296E+18,"@Simontaylor66 @Luke4152 @Azzaj_93 @piersmorgan @BorisJohnson @MattHancock @nadhimzahawi A vaccine is supposed to give you immunity, not just soften the sysmptoms https://t.co/bcUZxAMS0p",ineffective,,
1.32587E+18,I’m not an anti vaxxer at all but there’s no way I’m having the covid vaccine. I live in a low risk area and I’m young and healthy. It’s been rushed and I don’t trust anything regarding this ‘pandemic’.,rushed,unnecessary,
1.39855E+18,@pratyasharath @suresshgovindan They want to help Pfizer to get into the country. Meanwhile I don't want to imagine why anyone would want to inject an mRNA vaccine into a child who might have to face the consequences for another 70 years. It is not clear what mRNA vaccines can do on a long enough timeline.,political,side-effect,
1.33562E+18,@HausOfRae @Independent How do you know that in case of pfizer vaccine medium to long term risk of side effect is small? Smaller than potential risk from the varus itself? The answer is: you do not know. And there is no way you are able to know. Unless you have time machine which I doubt,side-effect,,
1.4355E+18,@mr_meeseeks5724 @SuxHypocrisy @shauncrowe @ayrestim You are right about the fading protection offered by Pfizer @ 5-6 months though. Another thing that would have been fixed with a diversified vaccine supply.,ineffective,,
1.36471E+18,@John889910 @Jack06WS @scaife_j @BorisJohnson You know most of the people who’ve had the vaccine are really old right? They are already far more likely to die than most others. It’s logic. A 90 year old is more likely to die than an 80 year old at any time interval.,side-effect,,
1.36426E+18,"@CromwellStuff @C53758546Mandy @BorisJohnson With the media pushing hard for vaccine passports/id. Boris has one chance left to prove that he is indeed, conservative. If he caves in and divides the people further, he will destroy what is left of his credibility. He has shown little fortitude thus far, so I fear the worst.",mandatory,,
1.33966E+18,"So alegedly the vaccine causes erectile disfunction... but conveniently enough, Pfizer also sell Viagra... Can you just get em in a package deal, or?",side-effect,,
1.31603E+18,"@jendubayevans @glightfinancial It’s very, very important not to rush these vaccines. AstraZeneca’s pause started on Tuesday Sept 8th and continues. The pause indicates safety concerns aren’t being fluffed off, which is a good sign. I totally agree that rushing out a flawed vaccine, would be a major mistake.",rushed,,
1.36356E+18,@Steve21688916 @Navtweeets @BorisJohnson one was my daughter she had vaccine and end up with covid after 3 days and she was quite poorly for 2 weeks her nan also had the vaccine on Tuesday and end up with covid after 4 days after one vaccine and is in hospital and my dad that was had mild but still positive,side-effect,ineffective,
1.37707E+18,@BiboyScum Sinovac is using an inactivated SARS-CoV-2 vaccine - not good news my friend. I would hate to think of the implications if the spike protein itself was the fundamental factor involved in these adverse events.,side-effect,,
1.3078E+18,@angie_rasmussen The sad part is people from the medical community like @CarlosdelRio7 say that 50% efficacy would be a gamechanger. And he is an “investigator” for Moderna that makes this even more disturbing. See attached: https://t.co/mNhXKBb2XY,ineffective,,
1.32879E+18,@SandraWeeden The Moderna who have never released a vaccine previously! How convenient!,pharma,,
1.21821E+18,"@realdonaldtrump We, the people, as registered voters request an executive order protecting USA religious freedoms & putting a stop to Pharma's agenda to mandate liability free mass vaccinations. ""Save our children & their futures"". #ReligiousFreedom #1A #NY #NJ #MedicalFreedom",mandatory,,
1.32119E+18,@Meguito1 @akoseff The vaccines are being pushed extremely hard on a schedule (understandably since people are dying) but it’s becoming a concern that shortcuts are being taken. Different covid trials have been halted and results aren’t looking the best so an individual review is probs for the best,mandatory,rushed,
1.36579E+18,"@JohnERhino I’m not spreading lies. What process isn’t reversible? Im already aware the vaccine full stop isn’t reversible. If it reacts badly in the human body, it’s life altering. Is that what you’re referring to?",side-effect,,
1.31388E+18,"@IvankaTrump I’m not taking shit or listening to anything the compromised @CDCgov says ever again. Thanks, but no thanks! Not taking @BillGates #MRNA vaccine from @moderna_tx either. Damn #nanotechnology robots in a bandaid altering my #RNA. You are all fucking crazy!!",conspiracy,ingredients,
1.33343E+18,"@ProfKarolSikora I have GCA, treated with corticosteroids. Despite having vaccinated the entire family, I won’t take a vaccine that doesn’t have detailed data on short & long-term side effects for my condition. I cannot afford a situation where I am unable to pay my mortgage.",side-effect,rushed,
1.33708E+18,"@risehead2heart @roccogalatilaw In some COVID-19 vaccine trials, 'control' participants were injected with a saline solution as placebo. Others used actual treatments. eg Oxford Uni control group received a meningitis + septicaemia vaccine, thus causing a realistic reaction. Placebo/vaccine status thus unknown.",side-effect,,
1.36568E+18,@shaTIRED It’s a shame you turned white after your vaccine.. 😂,none,,
1.36438E+18,"@profamirattaran Which American stated he would never take the vaccine. The CEO of Pfizer, that's who. When asked why; it's an unproven, untested vaccine",rushed,,
1.3308E+18,"@MattHancock @MHRAgovuk @pfizer @BioNTech_Group Happy christmas sheep, you'll get the present you've wanted all year 🤣🤣🤣. Wake up will ya's DONT TAKE IT",none,,
1.26101E+18,"I'll never say never, but the likelihood that an effective COVID-19 vaccine is coming out soon is wishful thinking. As you mentioned, there is no vaccine for the common cold, which is a COVID-19 cousin.",ineffective,,
1.31664E+18,@CTVNews 3/3 'Surprise'... 12.10.2020 Johnson & Johnson Covid-19 vaccine study paused due to illness https://t.co/EjqEwch4KS,side-effect,,
1.29937E+18,@BILDERBERG_GP @AndyWells7 @steveb52890447 Why do we need a vaccine for a virus with 99.9 % survival rate? Flu vaccines have quite limited efficacy.,unnecessary,ineffective,
1.37502E+18,"@helenhims @ArthurLeeKing @KirstieMAllsopp You are under the impression vaccines mean you wont catch covid which is not proven. People can catch it more than once for example, also immunity isnt assured for ever by a vaccine and no one is clear how long it will last.",ineffective,,
1.28138E+18,This is just to hide the inevitable side effects of the covid vaccine. Take note and don't be fooled. #QAnons #COVID #COVID19 #CoronavirusUSA  https://t.co/dvhOJF1uIQ,side-effect,,
1.31414E+18,"If you read just one article this week, make it this one. Pass it along to a friend. #vaccinations #vaccines #VaccineDamage #Covid_19 #COVID19 #ChinaVirus #ChinaFlu #Chinese #ChineseVirus What Could They Put in the Covid Vaccine? https://t.co/tExo0fsSFy",side-effect,,
1.37708E+18,"@MichealMartinTD You're right, people no longer look forward to getting the vaccine because it means nothing now. Can't travel... Can't move.... What's the point? No benefit",none,,
1.33632E+18,"@SandwichCreep69 @cryptoqman @alexsalvinews @OANN I didn't say they are purposefully going to sterilise the population. I daid that Pfizer can not guarantee that it won't. Reading comprehension is difficult for you ""non conspiracy"" type I see. *car company: ""buy our car, we just can't guarantee it won't spontaniously blow up""",side-effect,,
1.35303E+18,@FOX5Vegas You guys can do a service by researching the CDC's VAERS website and reporting on serious adverse events. No one locally has discussed deaths of the elderly in Norway and Germany related to the Pfizer vaccine.,side-effect,,
1.27803E+18,"@Marco55139885 @rob_miller12345 I wouldn't be so blase about that, the way @MattHancock is going every will be forced to have a mandatory vaccine or your be told you wont be allowed to to work and guaranteed you wont have any benefits either. Time will tell!",mandatory,,
1.33563E+18,"@PFoster68 @AnnaSvan Look at this, Paul, the Pfizer trial doesn’t even know if it prevents asymptomatic transmission! https://t.co/gRfcrW47cF",ineffective,,
1.28382E+18,@MuellerSheWrote because they believe in the fantasy vaccine disease but they don't believe in Covid,side-effect,,
1.37016E+18,"@ashkaur The technocrats are purposefully separating us, to train us to be more and more robot-like, in other words, this is an artificial lifestyle shift to push us into transhumanism! Transhuman 101: Moderna Declares COVID Vaccine To Be An ‘Operating System’ https://t.co/E1gyikogRx",conspiracy,,
1.37642E+18,@fact_covid The problem here is that we were told we were sacrificing our lives to protect the health service and that once vulnerable people had received their vaccine we could “cry freedom.” It’s now about facial recognition technology. Supposed to be grateful for what we’re getting today?,ineffective,,
